chrm 	start 	end 	name
chr6	31832492	31833515	chr6:31832492-31833515
chr6	31832615	31833616	chr6:31832615-31833616
chr6	31832699	31836093	chr6:31832699-31836093
chr6	31832770	31833762	chr6:31832770-31833762
chr6	31832881	31839027	chr6:31832881-31839027
chr6	31832936	31833875	chr6:31832936-31833875
chr6	31833011	31836084	chr6:31833011-31836084
chr6	31833097	31834001	chr6:31833097-31834001
chr6	31833218	31834129	chr6:31833218-31834129
chr6	31833234	31836734	chr6:31833234-31836734
chr6	31833362	31834333	chr6:31833362-31834333
chr6	31833514	31834741	chr6:31833514-31834741
chr6	31833520	31836971	chr6:31833520-31836971
chr6	31833548	31839535	chr6:31833548-31839535
chr6	31833615	31835953	chr6:31833615-31835953
chr6	31833768	31837179	chr6:31833768-31837179
chr6	31833774	31836022	chr6:31833774-31836022
chr6	31833861	31836349	chr6:31833861-31836349
chr6	31833997	31836668	chr6:31833997-31836668
chr6	31834022	31838058	chr6:31834022-31838058
chr6	31834120	31842481	chr6:31834120-31842481
chr6	31834128	31836656	chr6:31834128-31836656
chr6	31834325	31836897	chr6:31834325-31836897
chr6	31834740	31836899	chr6:31834740-31836899
chr6	31834747	31838488	chr6:31834747-31838488
chr6	31835914	31837001	chr6:31835914-31837001
chr6	31836021	31837137	chr6:31836021-31837137
chr6	31836083	31838862	chr6:31836083-31838862
chr6	31836228	31837246	chr6:31836228-31837246
chr6	31836350	31837467	chr6:31836350-31837467
chr6	31836669	31837959	chr6:31836669-31837959
chr6	31836733	31838978	chr6:31836733-31838978
chr6	31836737	31843741	chr6:31836737-31843741
chr6	31836775	31838003	chr6:31836775-31838003
chr6	31836898	31838094	chr6:31836898-31838094
chr6	31836937	31839316	chr6:31836937-31839316
chr6	31837000	31838425	chr6:31837000-31838425
chr6	31837105	31838700	chr6:31837105-31838700
chr6	31837161	31839460	chr6:31837161-31839460
chr6	31837232	31838775	chr6:31837232-31838775
chr6	31837241	31844008	chr6:31837241-31844008
chr6	31837376	31838919	chr6:31837376-31838919
chr6	31837838	31839025	chr6:31837838-31839025
chr6	31837955	31839176	chr6:31837955-31839176
chr6	31838025	31839949	chr6:31838025-31839949
chr6	31838093	31839287	chr6:31838093-31839287
chr6	31838133	31844643	chr6:31838133-31844643
chr6	31838379	31839427	chr6:31838379-31839427
chr6	31838483	31842158	chr6:31838483-31842158
chr6	31838649	31839531	chr6:31838649-31839531
chr6	31838701	31842464	chr6:31838701-31842464
chr6	31838772	31839914	chr6:31838772-31839914
chr6	31838904	31839920	chr6:31838904-31839920
chr6	31838929	31842686	chr6:31838929-31842686
chr6	31839011	31840542	chr6:31839011-31840542
chr6	31839026	31845336	chr6:31839026-31845336
chr6	31839111	31841302	chr6:31839111-31841302
chr6	31839177	31843351	chr6:31839177-31843351
chr6	31839286	31841495	chr6:31839286-31841495
chr6	31839426	31842060	chr6:31839426-31842060
chr6	31839458	31843662	chr6:31839458-31843662
chr6	31839534	31845736	chr6:31839534-31845736
chr6	31839543	31842235	chr6:31839543-31842235
chr6	31839638	31842475	chr6:31839638-31842475
chr6	31839917	31842591	chr6:31839917-31842591
chr6	31839940	31843953	chr6:31839940-31843953
chr6	31840537	31842669	chr6:31840537-31842669
chr6	31840542	31844628	chr6:31840542-31844628
chr6	31841301	31842806	chr6:31841301-31842806
chr6	31841491	31842910	chr6:31841491-31842910
chr6	31842059	31843088	chr6:31842059-31843088
chr6	31842215	31843347	chr6:31842215-31843347
chr6	31842311	31844833	chr6:31842311-31844833
chr6	31842415	31843674	chr6:31842415-31843674
chr6	31842480	31846953	chr6:31842480-31846953
chr6	31842561	31843778	chr6:31842561-31843778
chr6	31842670	31845194	chr6:31842670-31845194
chr6	31842682	31843851	chr6:31842682-31843851
chr6	31842785	31843970	chr6:31842785-31843970
chr6	31842873	31844564	chr6:31842873-31844564
chr6	31843033	31844658	chr6:31843033-31844658
chr6	31843331	31844806	chr6:31843331-31844806
chr6	31843349	31845504	chr6:31843349-31845504
chr6	31843421	31847632	chr6:31843421-31847632
chr6	31843648	31844958	chr6:31843648-31844958
chr6	31843660	31845724	chr6:31843660-31845724
chr6	31843762	31845170	chr6:31843762-31845170
chr6	31843848	31845329	chr6:31843848-31845329
chr6	31843936	31846478	chr6:31843936-31846478
chr6	31843969	31845422	chr6:31843969-31845422
chr6	31843990	31848303	chr6:31843990-31848303
chr6	31844563	31845565	chr6:31844563-31845565
chr6	31844627	31846666	chr6:31844627-31846666
chr6	31844629	31848956	chr6:31844629-31848956
chr6	31844669	31845692	chr6:31844669-31845692
chr6	31844819	31845807	chr6:31844819-31845807
chr6	31844830	31846943	chr6:31844830-31846943
chr6	31844938	31846268	chr6:31844938-31846268
chr6	31845103	31846363	chr6:31845103-31846363
chr6	31845171	31847464	chr6:31845171-31847464
chr6	31845194	31850494	chr6:31845194-31850494
chr6	31845294	31846421	chr6:31845294-31846421
chr6	31845432	31847871	chr6:31845432-31847871
chr6	31845434	31846653	chr6:31845434-31846653
chr6	31845551	31846723	chr6:31845551-31846723
chr6	31845691	31846864	chr6:31845691-31846864
chr6	31845695	31848146	chr6:31845695-31848146
chr6	31845719	31851371	chr6:31845719-31851371
chr6	31845806	31847017	chr6:31845806-31847017
chr6	31846018	31847466	chr6:31846018-31847466
chr6	31846291	31847494	chr6:31846291-31847494
chr6	31846359	31848441	chr6:31846359-31848441
chr6	31846404	31847621	chr6:31846404-31847621
chr6	31846605	31847835	chr6:31846605-31847835
chr6	31846661	31848937	chr6:31846661-31848937
chr6	31846713	31848046	chr6:31846713-31848046
chr6	31846775	31852260	chr6:31846775-31852260
chr6	31846863	31848139	chr6:31846863-31848139
chr6	31846902	31849097	chr6:31846902-31849097
chr6	31846966	31848305	chr6:31846966-31848305
chr6	31847366	31848432	chr6:31847366-31848432
chr6	31847463	31849439	chr6:31847463-31849439
chr6	31847468	31848507	chr6:31847468-31848507
chr6	31847495	31854422	chr6:31847495-31854422
chr6	31847581	31848626	chr6:31847581-31848626
chr6	31847833	31848865	chr6:31847833-31848865
chr6	31847870	31850469	chr6:31847870-31850469
chr6	31847989	31849025	chr6:31847989-31849025
chr6	31848102	31849144	chr6:31848102-31849144
chr6	31848147	31855205	chr6:31848147-31855205
chr6	31848158	31850470	chr6:31848158-31850470
chr6	31848282	31849239	chr6:31848282-31849239
chr6	31848383	31849375	chr6:31848383-31849375
chr6	31848433	31850729	chr6:31848433-31850729
chr6	31848497	31849551	chr6:31848497-31849551
chr6	31848594	31849567	chr6:31848594-31849567
chr6	31848871	31849983	chr6:31848871-31849983
chr6	31848875	31851331	chr6:31848875-31851331
chr6	31848968	31856099	chr6:31848968-31856099
chr6	31849024	31850183	chr6:31849024-31850183
chr6	31849095	31851341	chr6:31849095-31851341
chr6	31849124	31850445	chr6:31849124-31850445
chr6	31849221	31850452	chr6:31849221-31850452
chr6	31849292	31851612	chr6:31849292-31851612
chr6	31849327	31850671	chr6:31849327-31850671
chr6	31849445	31850722	chr6:31849445-31850722
chr6	31849560	31850850	chr6:31849560-31850850
chr6	31849949	31850917	chr6:31849949-31850917
chr6	31850182	31851066	chr6:31850182-31851066
chr6	31850188	31852216	chr6:31850188-31852216
chr6	31850330	31851257	chr6:31850330-31851257
chr6	31850453	31851309	chr6:31850453-31851309
chr6	31850483	31852512	chr6:31850483-31852512
chr6	31850493	31856504	chr6:31850493-31856504
chr6	31850562	31851354	chr6:31850562-31851354
chr6	31850689	31851558	chr6:31850689-31851558
chr6	31850742	31852697	chr6:31850742-31852697
chr6	31850792	31851661	chr6:31850792-31851661
chr6	31850925	31851979	chr6:31850925-31851979
chr6	31850954	31854434	chr6:31850954-31854434
chr6	31851021	31852150	chr6:31851021-31852150
chr6	31851144	31852191	chr6:31851144-31852191
chr6	31851258	31852294	chr6:31851258-31852294
chr6	31851324	31854937	chr6:31851324-31854937
chr6	31851349	31857251	chr6:31851349-31857251
chr6	31851368	31852478	chr6:31851368-31852478
chr6	31851530	31852679	chr6:31851530-31852679
chr6	31851578	31855204	chr6:31851578-31855204
chr6	31851660	31852838	chr6:31851660-31852838
chr6	31851790	31854128	chr6:31851790-31854128
chr6	31852042	31854420	chr6:31852042-31854420
chr6	31852163	31854414	chr6:31852163-31854414
chr6	31852215	31855770	chr6:31852215-31855770
chr6	31852251	31860322	chr6:31852251-31860322
chr6	31852306	31854557	chr6:31852306-31854557
chr6	31852477	31854858	chr6:31852477-31854858
chr6	31852479	31855993	chr6:31852479-31855993
chr6	31852668	31854933	chr6:31852668-31854933
chr6	31852696	31856085	chr6:31852696-31856085
chr6	31852850	31855144	chr6:31852850-31855144
chr6	31852974	31855233	chr6:31852974-31855233
chr6	31854270	31855410	chr6:31854270-31855410
chr6	31854421	31862994	chr6:31854421-31862994
chr6	31854428	31855685	chr6:31854428-31855685
chr6	31854431	31856424	chr6:31854431-31856424
chr6	31854545	31855746	chr6:31854545-31855746
chr6	31854806	31855817	chr6:31854806-31855817
chr6	31854860	31856733	chr6:31854860-31856733
chr6	31854930	31855919	chr6:31854930-31855919
chr6	31854957	31864196	chr6:31854957-31864196
chr6	31855146	31856076	chr6:31855146-31856076
chr6	31855165	31857221	chr6:31855165-31857221
chr6	31855232	31856186	chr6:31855232-31856186
chr6	31855390	31856386	chr6:31855390-31856386
chr6	31855413	31860204	chr6:31855413-31860204
chr6	31855574	31856491	chr6:31855574-31856491
chr6	31855687	31856727	chr6:31855687-31856727
chr6	31855799	31856755	chr6:31855799-31856755
chr6	31855842	31860315	chr6:31855842-31860315
chr6	31855918	31857048	chr6:31855918-31857048
chr6	31855982	31864448	chr6:31855982-31864448
chr6	31856059	31857064	chr6:31856059-31857064
chr6	31856084	31860674	chr6:31856084-31860674
chr6	31856168	31857205	chr6:31856168-31857205
chr6	31856381	31857480	chr6:31856381-31857480
chr6	31856423	31860835	chr6:31856423-31860835
chr6	31856490	31857812	chr6:31856490-31857812
chr6	31856513	31864809	chr6:31856513-31864809
chr6	31856640	31857849	chr6:31856640-31857849
chr6	31856728	31862052	chr6:31856728-31862052
chr6	31856754	31857960	chr6:31856754-31857960
chr6	31856883	31859676	chr6:31856883-31859676
chr6	31857063	31860049	chr6:31857063-31860049
chr6	31857159	31862993	chr6:31857159-31862993
chr6	31857176	31860216	chr6:31857176-31860216
chr6	31857237	31865894	chr6:31857237-31865894
chr6	31857419	31860293	chr6:31857419-31860293
chr6	31857541	31860608	chr6:31857541-31860608
chr6	31857834	31860814	chr6:31857834-31860814
chr6	31857864	31863613	chr6:31857864-31863613
chr6	31857959	31861351	chr6:31857959-31861351
chr6	31859062	31862049	chr6:31859062-31862049
chr6	31859698	31862900	chr6:31859698-31862900
chr6	31860175	31862940	chr6:31860175-31862940
chr6	31860292	31863297	chr6:31860292-31863297
chr6	31860314	31864153	chr6:31860314-31864153
chr6	31860314	31866528	chr6:31860314-31866528
chr6	31860577	31863589	chr6:31860577-31863589
chr6	31860624	31864462	chr6:31860624-31864462
chr6	31860800	31863729	chr6:31860800-31863729
chr6	31860829	31869452	chr6:31860829-31869452
chr6	31860847	31864686	chr6:31860847-31864686
chr6	31861355	31865581	chr6:31861355-31865581
chr6	31861358	31864054	chr6:31861358-31864054
chr6	31862063	31864074	chr6:31862063-31864074
chr6	31862416	31864193	chr6:31862416-31864193
chr6	31862935	31864447	chr6:31862935-31864447
chr6	31862945	31865619	chr6:31862945-31865619
chr6	31862995	31870884	chr6:31862995-31870884
chr6	31863211	31864574	chr6:31863211-31864574
chr6	31863590	31865840	chr6:31863590-31865840
chr6	31863598	31864676	chr6:31863598-31864676
chr6	31863728	31864814	chr6:31863728-31864814
chr6	31863912	31864980	chr6:31863912-31864980
chr6	31864056	31865538	chr6:31864056-31865538
chr6	31864152	31866035	chr6:31864152-31866035
chr6	31864161	31865743	chr6:31864161-31865743
chr6	31864238	31872703	chr6:31864238-31872703
chr6	31864417	31865776	chr6:31864417-31865776
chr6	31864447	31866307	chr6:31864447-31866307
chr6	31864573	31865892	chr6:31864573-31865892
chr6	31864652	31866512	chr6:31864652-31866512
chr6	31864674	31865981	chr6:31864674-31865981
chr6	31864813	31866136	chr6:31864813-31866136
chr6	31864816	31872776	chr6:31864816-31872776
chr6	31864880	31866767	chr6:31864880-31866767
chr6	31864981	31866298	chr6:31864981-31866298
chr6	31865535	31866328	chr6:31865535-31866328
chr6	31865607	31867323	chr6:31865607-31867323
chr6	31865654	31866507	chr6:31865654-31866507
chr6	31865771	31866589	chr6:31865771-31866589
chr6	31865845	31869425	chr6:31865845-31869425
chr6	31865869	31866712	chr6:31865869-31866712
chr6	31865893	31874216	chr6:31865893-31874216
chr6	31865987	31867111	chr6:31865987-31867111
chr6	31866048	31869990	chr6:31866048-31869990
chr6	31866073	31867321	chr6:31866073-31867321
chr6	31866198	31867875	chr6:31866198-31867875
chr6	31866302	31870593	chr6:31866302-31870593
chr6	31866327	31867953	chr6:31866327-31867953
chr6	31866488	31868265	chr6:31866488-31868265
chr6	31866499	31882864	chr6:31866499-31882864
chr6	31866508	31870848	chr6:31866508-31870848
chr6	31866588	31869028	chr6:31866588-31869028
chr6	31866717	31871547	chr6:31866717-31871547
chr6	31866723	31869200	chr6:31866723-31869200
chr6	31867110	31869376	chr6:31867110-31869376
chr6	31867163	31872042	chr6:31867163-31872042
chr6	31867320	31869481	chr6:31867320-31869481
chr6	31867783	31869936	chr6:31867783-31869936
chr6	31867950	31869964	chr6:31867950-31869964
chr6	31868274	31870436	chr6:31868274-31870436
chr6	31868706	31870521	chr6:31868706-31870521
chr6	31869137	31870590	chr6:31869137-31870590
chr6	31869361	31870738	chr6:31869361-31870738
chr6	31869424	31872662	chr6:31869424-31872662
chr6	31869451	31883589	chr6:31869451-31883589
chr6	31869480	31870883	chr6:31869480-31870883
chr6	31869631	31871089	chr6:31869631-31871089
chr6	31869948	31871477	chr6:31869948-31871477
chr6	31869987	31872854	chr6:31869987-31872854
chr6	31870313	31871645	chr6:31870313-31871645
chr6	31870477	31871833	chr6:31870477-31871833
chr6	31870548	31873664	chr6:31870548-31873664
chr6	31870589	31871909	chr6:31870589-31871909
chr6	31870612	31887754	chr6:31870612-31887754
chr6	31870735	31871955	chr6:31870735-31871955
chr6	31870780	31874003	chr6:31870780-31874003
chr6	31870861	31872612	chr6:31870861-31872612
chr6	31870979	31872678	chr6:31870979-31872678
chr6	31871463	31872837	chr6:31871463-31872837
chr6	31871540	31874209	chr6:31871540-31874209
chr6	31871638	31873455	chr6:31871638-31873455
chr6	31871718	31888550	chr6:31871718-31888550
chr6	31871753	31873569	chr6:31871753-31873569
chr6	31871840	31873671	chr6:31871840-31873671
chr6	31871910	31874473	chr6:31871910-31874473
chr6	31871961	31873713	chr6:31871961-31873713
chr6	31872581	31873988	chr6:31872581-31873988
chr6	31872606	31882806	chr6:31872606-31882806
chr6	31872677	31874181	chr6:31872677-31874181
chr6	31872734	31890120	chr6:31872734-31890120
chr6	31872781	31874249	chr6:31872781-31874249
chr6	31872832	31882812	chr6:31872832-31882812
chr6	31872938	31874476	chr6:31872938-31874476
chr6	31873471	31875095	chr6:31873471-31875095
chr6	31873574	31875443	chr6:31873574-31875443
chr6	31873663	31883084	chr6:31873663-31883084
chr6	31873693	31876893	chr6:31873693-31876893
chr6	31873944	31877486	chr6:31873944-31877486
chr6	31873990	31883593	chr6:31873990-31883593
chr6	31874150	31878484	chr6:31874150-31878484
chr6	31874207	31886735	chr6:31874207-31886735
chr6	31874212	31890945	chr6:31874212-31890945
chr6	31874246	31879733	chr6:31874246-31879733
chr6	31874407	31879938	chr6:31874407-31879938
chr6	31874464	31887592	chr6:31874464-31887592
chr6	31874633	31880025	chr6:31874633-31880025
chr6	31875096	31880270	chr6:31875096-31880270
chr6	31875972	31880336	chr6:31875972-31880336
chr6	31877170	31881024	chr6:31877170-31881024
chr6	31877494	31881038	chr6:31877494-31881038
chr6	31879182	31882408	chr6:31879182-31882408
chr6	31879754	31882750	chr6:31879754-31882750
chr6	31879930	31882792	chr6:31879930-31882792
chr6	31880039	31887625	chr6:31880039-31887625
chr6	31880171	31882902	chr6:31880171-31882902
chr6	31880335	31883078	chr6:31880335-31883078
chr6	31880866	31883258	chr6:31880866-31883258
chr6	31881015	31883440	chr6:31881015-31883440
chr6	31881987	31883485	chr6:31881987-31883485
chr6	31882409	31883592	chr6:31882409-31883592
chr6	31882756	31883677	chr6:31882756-31883677
chr6	31882793	31888109	chr6:31882793-31888109
chr6	31882806	31893441	chr6:31882806-31893441
chr6	31882859	31883845	chr6:31882859-31883845
chr6	31883053	31884377	chr6:31883053-31884377
chr6	31883079	31888504	chr6:31883079-31888504
chr6	31883158	31884433	chr6:31883158-31884433
chr6	31883279	31884505	chr6:31883279-31884505
chr6	31883457	31886730	chr6:31883457-31886730
chr6	31883564	31888886	chr6:31883564-31888886
chr6	31883567	31887221	chr6:31883567-31887221
chr6	31883599	31895456	chr6:31883599-31895456
chr6	31883691	31887342	chr6:31883691-31887342
chr6	31883757	31889796	chr6:31883757-31889796
chr6	31883840	31887591	chr6:31883840-31887591
chr6	31884001	31887702	chr6:31884001-31887702
chr6	31884394	31887843	chr6:31884394-31887843
chr6	31884485	31888023	chr6:31884485-31888023
chr6	31886729	31888084	chr6:31886729-31888084
chr6	31886746	31889995	chr6:31886746-31889995
chr6	31886866	31888264	chr6:31886866-31888264
chr6	31887255	31888345	chr6:31887255-31888345
chr6	31887555	31888498	chr6:31887555-31888498
chr6	31887619	31890167	chr6:31887619-31890167
chr6	31887626	31895918	chr6:31887626-31895918
chr6	31887698	31888598	chr6:31887698-31888598
chr6	31887798	31888848	chr6:31887798-31888848
chr6	31887883	31890933	chr6:31887883-31890933
chr6	31887901	31888968	chr6:31887901-31888968
chr6	31888087	31889019	chr6:31888087-31889019
chr6	31888208	31889143	chr6:31888208-31889143
chr6	31888326	31889343	chr6:31888326-31889343
chr6	31888465	31889422	chr6:31888465-31889422
chr6	31888499	31892830	chr6:31888499-31892830
chr6	31888547	31896562	chr6:31888547-31896562
chr6	31888577	31889734	chr6:31888577-31889734
chr6	31888788	31889789	chr6:31888788-31889789
chr6	31888853	31893440	chr6:31888853-31893440
chr6	31888898	31889961	chr6:31888898-31889961
chr6	31889018	31890114	chr6:31889018-31890114
chr6	31889138	31890178	chr6:31889138-31890178
chr6	31889152	31894087	chr6:31889152-31894087
chr6	31889287	31890834	chr6:31889287-31890834
chr6	31889420	31890908	chr6:31889420-31890908
chr6	31889624	31890977	chr6:31889624-31890977
chr6	31889783	31891216	chr6:31889783-31891216
chr6	31889953	31892204	chr6:31889953-31892204
chr6	31889967	31894772	chr6:31889967-31894772
chr6	31890004	31897076	chr6:31890004-31897076
chr6	31890060	31892604	chr6:31890060-31892604
chr6	31890152	31892677	chr6:31890152-31892677
chr6	31890166	31895278	chr6:31890166-31895278
chr6	31890293	31892827	chr6:31890293-31892827
chr6	31890840	31893051	chr6:31890840-31893051
chr6	31890913	31895283	chr6:31890913-31895283
chr6	31890944	31901483	chr6:31890944-31901483
chr6	31890954	31893392	chr6:31890954-31893392
chr6	31891137	31893602	chr6:31891137-31893602
chr6	31892128	31893768	chr6:31892128-31893768
chr6	31892528	31894050	chr6:31892528-31894050
chr6	31892674	31894748	chr6:31892674-31894748
chr6	31892763	31895575	chr6:31892763-31895575
chr6	31892826	31894990	chr6:31892826-31894990
chr6	31892890	31902007	chr6:31892890-31902007
chr6	31892917	31895241	chr6:31892917-31895241
chr6	31893391	31895246	chr6:31893391-31895246
chr6	31893426	31895759	chr6:31893426-31895759
chr6	31893533	31895455	chr6:31893533-31895455
chr6	31893750	31895571	chr6:31893750-31895571
chr6	31894049	31895741	chr6:31894049-31895741
chr6	31894086	31895978	chr6:31894086-31895978
chr6	31894717	31895866	chr6:31894717-31895866
chr6	31894749	31896228	chr6:31894749-31896228
chr6	31894918	31895991	chr6:31894918-31895991
chr6	31894991	31896462	chr6:31894991-31896462
chr6	31895114	31896100	chr6:31895114-31896100
chr6	31895245	31896220	chr6:31895245-31896220
chr6	31895281	31896722	chr6:31895281-31896722
chr6	31895324	31903856	chr6:31895324-31903856
chr6	31895384	31896445	chr6:31895384-31896445
chr6	31895490	31897043	chr6:31895490-31897043
chr6	31895541	31896560	chr6:31895541-31896560
chr6	31895718	31896655	chr6:31895718-31896655
chr6	31895756	31901070	chr6:31895756-31901070
chr6	31895865	31896761	chr6:31895865-31896761
chr6	31895927	31903901	chr6:31895927-31903901
chr6	31895977	31901286	chr6:31895977-31901286
chr6	31895979	31896991	chr6:31895979-31896991
chr6	31896113	31897005	chr6:31896113-31897005
chr6	31896195	31901448	chr6:31896195-31901448
chr6	31896233	31898327	chr6:31896233-31898327
chr6	31896416	31898477	chr6:31896416-31898477
chr6	31896461	31901643	chr6:31896461-31901643
chr6	31896540	31898753	chr6:31896540-31898753
chr6	31896561	31905198	chr6:31896561-31905198
chr6	31896654	31898816	chr6:31896654-31898816
chr6	31896719	31901785	chr6:31896719-31901785
chr6	31896760	31899017	chr6:31896760-31899017
chr6	31896874	31901079	chr6:31896874-31901079
chr6	31896992	31901241	chr6:31896992-31901241
chr6	31897055	31901974	chr6:31897055-31901974
chr6	31897075	31906020	chr6:31897075-31906020
chr6	31898328	31901376	chr6:31898328-31901376
chr6	31898443	31901493	chr6:31898443-31901493
chr6	31898483	31903004	chr6:31898483-31903004
chr6	31898537	31901642	chr6:31898537-31901642
chr6	31898786	31901708	chr6:31898786-31901708
chr6	31899027	31901946	chr6:31899027-31901946
chr6	31901017	31901953	chr6:31901017-31901953
chr6	31901082	31903780	chr6:31901082-31903780
chr6	31901217	31902323	chr6:31901217-31902323
chr6	31901315	31903991	chr6:31901315-31903991
chr6	31901385	31902851	chr6:31901385-31902851
chr6	31901492	31902938	chr6:31901492-31902938
chr6	31901494	31907247	chr6:31901494-31907247
chr6	31901554	31905040	chr6:31901554-31905040
chr6	31901578	31903590	chr6:31901578-31903590
chr6	31901707	31903696	chr6:31901707-31903696
chr6	31901773	31905169	chr6:31901773-31905169
chr6	31901852	31903833	chr6:31901852-31903833
chr6	31901945	31903907	chr6:31901945-31903907
chr6	31901974	31906006	chr6:31901974-31906006
chr6	31902001	31908674	chr6:31902001-31908674
chr6	31902303	31904128	chr6:31902303-31904128
chr6	31902410	31904135	chr6:31902410-31904135
chr6	31902934	31904252	chr6:31902934-31904252
chr6	31903001	31907224	chr6:31903001-31907224
chr6	31903025	31910895	chr6:31903025-31910895
chr6	31903567	31905014	chr6:31903567-31905014
chr6	31903685	31905052	chr6:31903685-31905052
chr6	31903768	31908027	chr6:31903768-31908027
chr6	31903800	31905180	chr6:31903800-31905180
chr6	31903888	31911286	chr6:31903888-31911286
chr6	31903891	31905288	chr6:31903891-31905288
chr6	31903988	31908246	chr6:31903988-31908246
chr6	31904018	31905951	chr6:31904018-31905951
chr6	31904134	31905955	chr6:31904134-31905955
chr6	31904200	31908483	chr6:31904200-31908483
chr6	31904250	31906128	chr6:31904250-31906128
chr6	31904584	31906961	chr6:31904584-31906961
chr6	31905041	31907174	chr6:31905041-31907174
chr6	31905126	31910735	chr6:31905126-31910735
chr6	31905129	31907348	chr6:31905129-31907348
chr6	31905194	31912018	chr6:31905194-31912018
chr6	31905244	31907908	chr6:31905244-31907908
chr6	31905773	31907987	chr6:31905773-31907987
chr6	31905952	31908072	chr6:31905952-31908072
chr6	31905955	31910738	chr6:31905955-31910738
chr6	31906012	31912604	chr6:31906012-31912604
chr6	31906127	31908208	chr6:31906127-31908208
chr6	31906955	31908413	chr6:31906955-31908413
chr6	31907038	31911133	chr6:31907038-31911133
chr6	31907140	31908687	chr6:31907140-31908687
chr6	31907246	31913220	chr6:31907246-31913220
chr6	31907341	31909129	chr6:31907341-31909129
chr6	31907375	31911749	chr6:31907375-31911749
chr6	31907521	31909547	chr6:31907521-31909547
chr6	31907973	31909997	chr6:31907973-31909997
chr6	31908066	31910255	chr6:31908066-31910255
chr6	31908148	31911799	chr6:31908148-31911799
chr6	31908172	31910553	chr6:31908172-31910553
chr6	31908412	31910734	chr6:31908412-31910734
chr6	31908479	31911991	chr6:31908479-31911991
chr6	31908486	31913775	chr6:31908486-31913775
chr6	31908686	31910871	chr6:31908686-31910871
chr6	31908719	31912555	chr6:31908719-31912555
chr6	31908836	31911099	chr6:31908836-31911099
chr6	31909238	31911199	chr6:31909238-31911199
chr6	31909540	31911393	chr6:31909540-31911393
chr6	31910240	31911713	chr6:31910240-31911713
chr6	31910518	31911759	chr6:31910518-31911759
chr6	31910748	31911947	chr6:31910748-31911947
chr6	31910751	31912837	chr6:31910751-31912837
chr6	31910752	31914319	chr6:31910752-31914319
chr6	31910853	31911962	chr6:31910853-31911962
chr6	31911067	31912461	chr6:31911067-31912461
chr6	31911143	31913048	chr6:31911143-31913048
chr6	31911213	31912568	chr6:31911213-31912568
chr6	31911267	31914825	chr6:31911267-31914825
chr6	31911392	31912597	chr6:31911392-31912597
chr6	31911439	31913648	chr6:31911439-31913648
chr6	31911550	31912792	chr6:31911550-31912792
chr6	31911714	31912840	chr6:31911714-31912840
chr6	31911762	31914244	chr6:31911762-31914244
chr6	31911800	31915325	chr6:31911800-31915325
chr6	31911832	31913020	chr6:31911832-31913020
chr6	31911961	31913212	chr6:31911961-31913212
chr6	31911999	31914293	chr6:31911999-31914293
chr6	31912143	31913478	chr6:31912143-31913478
chr6	31912481	31913630	chr6:31912481-31913630
chr6	31912554	31914522	chr6:31912554-31914522
chr6	31912590	31915875	chr6:31912590-31915875
chr6	31912596	31913756	chr6:31912596-31913756
chr6	31912713	31913897	chr6:31912713-31913897
chr6	31912802	31914723	chr6:31912802-31914723
chr6	31912833	31913997	chr6:31912833-31913997
chr6	31913019	31914176	chr6:31913019-31914176
chr6	31913047	31914922	chr6:31913047-31914922
chr6	31913197	31914292	chr6:31913197-31914292
chr6	31913213	31916417	chr6:31913213-31916417
chr6	31913372	31914428	chr6:31913372-31914428
chr6	31913619	31914506	chr6:31913619-31914506
chr6	31913639	31915148	chr6:31913639-31915148
chr6	31913707	31914716	chr6:31913707-31914716
chr6	31913774	31917010	chr6:31913774-31917010
chr6	31913886	31914815	chr6:31913886-31914815
chr6	31913999	31914896	chr6:31913999-31914896
chr6	31914055	31915457	chr6:31914055-31915457
chr6	31914171	31915122	chr6:31914171-31915122
chr6	31914256	31915756	chr6:31914256-31915756
chr6	31914274	31915318	chr6:31914274-31915318
chr6	31914318	31918166	chr6:31914318-31918166
chr6	31914400	31915431	chr6:31914400-31915431
chr6	31914505	31915543	chr6:31914505-31915543
chr6	31914521	31915948	chr6:31914521-31915948
chr6	31914671	31915724	chr6:31914671-31915724
chr6	31914732	31916250	chr6:31914732-31916250
chr6	31914779	31915883	chr6:31914779-31915883
chr6	31914807	31918671	chr6:31914807-31918671
chr6	31914894	31916049	chr6:31914894-31916049
chr6	31914933	31916408	chr6:31914933-31916408
chr6	31915107	31916177	chr6:31915107-31916177
chr6	31915147	31916607	chr6:31915147-31916607
chr6	31915245	31916373	chr6:31915245-31916373
chr6	31915309	31919197	chr6:31915309-31919197
chr6	31915406	31916558	chr6:31915406-31916558
chr6	31915450	31916852	chr6:31915450-31916852
chr6	31915528	31916710	chr6:31915528-31916710
chr6	31915723	31916829	chr6:31915723-31916829
chr6	31915746	31917103	chr6:31915746-31917103
chr6	31915815	31919760	chr6:31915815-31919760
chr6	31915882	31917015	chr6:31915882-31917015
chr6	31915947	31917423	chr6:31915947-31917423
chr6	31916048	31917117	chr6:31916048-31917117
chr6	31916150	31917346	chr6:31916150-31917346
chr6	31916159	31917762	chr6:31916159-31917762
chr6	31916365	31917606	chr6:31916365-31917606
chr6	31916374	31918089	chr6:31916374-31918089
chr6	31916416	31921057	chr6:31916416-31921057
chr6	31916546	31917692	chr6:31916546-31917692
